area;name;rating;reviews;address;review_rating;review_text;reviewer_name;local_guide;date
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;It's a good place to kill time, enjoy the moment or spend time with family or friends. They offer live music and there also a skateboard field if you would like to show off your skill. The beverage is quite about so so,l and the price is cafe standart. The food variety is not that much and the taste is just good, nothing special.;{'name': 'Dips', 'link': 'https://www.google.com/maps/contrib/111529938106700324324?hl=en-US', 'contributor_id': '111529938106700324324', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWJ_bviX_YwCXy7YOgwXPHsQFzi4kOZ2qccAzkCPXcvTfitsF5S=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 129, 'photos': 367};;2 years ago
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;Delicious coffee worth for its price & so affordable. Beautiful place with lots of space. There is also a mini skateboard park in the back. A cleaner place would make it even better!;{'name': 'Sadewa 48', 'link': 'https://www.google.com/maps/contrib/115855204189200453717?hl=en-US', 'contributor_id': '115855204189200453717', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWm0gBGSsrq_hG0KNqIVR5unyijvpr6w16Ub6OcyI-wCP0Q2EKH=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 656, 'photos': 2540};;2 years ago
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Great drinks, good services. I recommend the Sop taste so good. I don't skate, but the skate park makes me want to learn skate. Great for hanging out at night.;{'name': 'Caecilia Krisna', 'link': 'https://www.google.com/maps/contrib/107982177525921002138?hl=en-US', 'contributor_id': '107982177525921002138', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUtPpSLe6raZ4lizTtH5d_2QST2tj6he4a8LGfcy1naEa9VvgNncw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 24, 'photos': 7};;3 years ago
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;One of my fav. coffee shop in Jogja. Environment is relaxing (recomended). Overall, very clean (esp. lavatory). There is a small mosque (clean). Menu & prices are varied (available for low-budget).;{'name': 'Lantip S. Wicaksana', 'link': 'https://www.google.com/maps/contrib/106667012722610467651?hl=en-US', 'contributor_id': '106667012722610467651', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVngHXg7mWua01rCR0fi8z174lvGeI9s5m6JsihbJthI_asyUTo=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 410, 'photos': 895};;Edited 3 years ago
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Nice Ambience, had spaces That goes both for smoking and non smoking(which i prefer to sit because its little private and suits for sometime-Alone-things), Had Nice Coffee(i remember to sipped some lavender things but forgot the name) and Crews!! Go bother them and have a Little chit chat (not in busy hour ofc), Good Soup That will remind you of home,  and a skatebowl That goes multifunction i guess extra Wifi for your devices👍;{'name': 'Fai', 'link': 'https://www.google.com/maps/contrib/113073473721776970489?hl=en-US', 'contributor_id': '113073473721776970489', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIz_IvTA_hV7BApiUNa_6RzwomJP7zesX4OF2xMZl4o6dmxgw=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 17, 'photos': 10};;3 years ago
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;well a secluded coffee shop oke and well spent time there because of no crowded cafe;{'name': 'Abizar Algifary', 'link': 'https://www.google.com/maps/contrib/104514552205646952512?hl=en-US', 'contributor_id': '104514552205646952512', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU-uMpJ5fv5uvXc9hRpJfHu5KbHsMkbLW61xnuRHPbuiyvOnUg=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 135, 'photos': 7};;9 months ago
Condong Catur;Sacaluna Coffee;4.8;220;Jl. Sidomulyo No.10a, Manukan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;comfy place with peaceful atmosphere and this cafe has great music (loved the playlist) and it has a skatepark;{'name': 'Athira Masyitha', 'link': 'https://www.google.com/maps/contrib/109392051682345304720?hl=en-US', 'contributor_id': '109392051682345304720', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVXNHHdUCRzF3tdbO972n3iNivdCrL9b2DvYRhzUbCkcmT1c1qv=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 5};;2 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Such a hidden gem cafe! Very nice place, friendly staffs, clean bathroom, free parking, good choice of songs, and most importantly good beverages with affordable price. The indoor area is suprisingly quiet considering the main road is very busy. Unfortunatelly they don’t serve foods, only limited option of snacks. I’d say this place suits those who wants to work from cafe or small group of people.;{'name': 'Sinta Safira', 'link': 'https://www.google.com/maps/contrib/113972750664013451531?hl=en-US', 'contributor_id': '113972750664013451531', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXxHjjvq9fEmSB4o2OCE3icDgKFmtawTdryqlQGpd4A2WUFZLKO=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 100, 'photos': 88};;2 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Nice comfy placw for hanging out with friends, also a nice workplace. Great coffee;{'name': 'Thea', 'link': 'https://www.google.com/maps/contrib/117173449916194788269?hl=en-US', 'contributor_id': '117173449916194788269', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVfl4sBWMKS8OuhU9xR_7wbVfHSKjxxjkj9qy_TqsymfYBDj1xFBA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 282, 'photos': 398};;3 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Cozy place with mid-range priced items. It has indoor and outdoor rooms in the first floor, and outdoor room in the second floor with ringroad view. Good place to hang out but has a limited parking area;{'name': 'James C.', 'link': 'https://www.google.com/maps/contrib/106405502649074232978?hl=en-US', 'contributor_id': '106405502649074232978', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWofCUbmEwxFC_oHqOI4dN7rZjG4ovFeJQx-okNbY59oqbasfLZ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 62, 'photos': 240};;3 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Good customer servis;{'name': 'Julius Caesar Yoma Pratama', 'link': 'https://www.google.com/maps/contrib/118289713944824722308?hl=en-US', 'contributor_id': '118289713944824722308', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXum2iuYaD49jO3L5aAFhL0JaI2T5TL7GfYqzLd25QGa7saOWv6=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 102, 'photos': 62};;3 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;4.0;Tempatnya enak, di pinggir ring road utara, dan waktu ke sini juga sepi/tenang, nyaman untuk garap kerjaan/tugas atau sekedar nongkrong sama teman-teman. Untuk menu ya standar kopian kekinian. 👌;{'name': 'halim budiono', 'link': 'https://www.google.com/maps/contrib/117798009911264434636?hl=en-US', 'contributor_id': '117798009911264434636', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUlOy0sI0nd58MdCc_fZEJdkioaioB4IqZZguOv7ued0lOfU9Qj=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 341, 'photos': 1747};;2 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"First of all
Tempatnya cozy, ada 2 lantai ( atas outdoor, bawah indoor) tapi aku lebih prefer di indoor karena diatas panas banget terutama siang bolong. Oiya, di sudut ruangan indoor ada kaca yang cukup estetik buat kalian foto. Lumayan buat foto ala-ala yekan..
Pelayanan oke, gercep, staff ramah, komunikatif memberi saran minuman kalau kita bingung.

Waktu kesana ada promo, beli 2 cuma bayar 35K untuk varian kopi susu. 40k untuk varian kopi tertentu (lupa apa). Untuk dari segi harga dia standardnya coffee lah ya, rasanya beuhh mantap. Aku cobain kopi susunya, enak. Unik.
Wifinya juga gak lemot, cocok buat nugas atau chillin' sama temen. Over all, aku suka dan betah lama-lama disini. Good.";{'name': 'LL', 'link': 'https://www.google.com/maps/contrib/100132234249915282200?hl=en-US', 'contributor_id': '100132234249915282200', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJaWKmDcPvT0fVVhjRAcUG4ssTYfCN7e9laD6HjsdBMtz0h7zk=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 128, 'photos': 169};;3 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;"Tempatnya enak buat nongkrong atau nugas. Banyak colokan atau stop kontak, tersedia area indoor maupun outdoor, juga ada musholla serta toilet yang bersih. Wifi juga kenceng dan stabil.

Untuk minuman maupun makanannya kalo menurutku sih beneran enak. Kebetulan pas kesini nyobain yg salted caramel dan kentang goreng. Jujur enak banget sih baik kopi maupun kentangnya, tapi aku juga agak setuju dengan yg ngasih review sedikit mahal harganya karena kentangnya porsinya dikit banget walopun rasanya enak";{'name': 'Galih Wardhana', 'link': 'https://www.google.com/maps/contrib/103477836590741029938?hl=en-US', 'contributor_id': '103477836590741029938', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIMH3iUPsb6lhaCxwFQLBRs02i6R9jJ-D9C0Ppwt9sG8abugXc=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 415, 'photos': 1142};;3 years ago
Condong Catur;Heum coffee & space;4.6;45;Jl. Ring Road Utara No.274, Ngropoh, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;5.0;Hidden gem✨ Worth it bgt. Bolak-balik kesini dan menunya ga ada yang gagal 🤟🏻enak pol. Servicenya sangat oke dan bersih🔥;{'name': 'Austin', 'link': 'https://www.google.com/maps/contrib/101992534831899202058?hl=en-US', 'contributor_id': '101992534831899202058', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXIMuxHGUe-mKxMGc7NLLPbca8zeqQrQ7zGLRZTVT3cr8GQlwRiQQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 15};;2 years ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;"The coffee is really good, and they rotate their beans often so you never get bored. You can choose between regular or exotic beans.. super fun if you like trying new flavors.

I also love their slow bar. It’s nice just hanging out, watching the barista brew your coffee while chatting a bit.";{'name': 'Dea Florensia', 'link': 'https://www.google.com/maps/contrib/105611542351620984697?hl=en-US', 'contributor_id': '105611542351620984697', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVgwq1VgO4d8Xc-a8_sbQdUfbBMyIGhbmdfVfCfxAGv4Jaa7zQDlA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 280, 'photos': 486};;2 weeks ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;Very nice slow bar roastery in Jogja. Nice curated beans. They only served 2 glass of double wall glass dirty latte if you lucky. The dirty latte sooo gooood. The filter was good too.;{'name': 'Fitria Fitria', 'link': 'https://www.google.com/maps/contrib/110299138419309742034?hl=en-US', 'contributor_id': '110299138419309742034', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWzRGJdwMHWp33kYpymJhlVAsDCF3hHLNOAWudiUba4dfqaNc4R=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 259, 'photos': 497};;a month ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;My entire experience here revolves around the meticulousness of their filter brew. I love that they offer such a wide, evolving selection of coffee bean. The cup I have is always clean, balanced, and perfectly highlighted the unique notes of the bean.;{'name': 'wulan widya', 'link': 'https://www.google.com/maps/contrib/110399043000147495852?hl=en-US', 'contributor_id': '110399043000147495852', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV9PcWiFiHXnYttrvNsDUAQVlQ9tf4z_5lq2nKA_o7qmJg9l3sw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 17, 'photos': 18};;a week ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;I love all about this place from its atmosphere to barista service to the taste of its coffee. Great place to hang out and chill for a coffee. Will try their food later when I’m in Jogja again.;{'name': 'HANI SALWAH BINTI YAAKUP / FBMK', 'link': 'https://www.google.com/maps/contrib/107676176912067365338?hl=en-US', 'contributor_id': '107676176912067365338', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWg3cWlcoRiLx0Ss4y2j1auvgnXN6yooRK9R-c3sMIfrV7wuSZn=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 1};;2 weeks ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;"It was a coffee shop where I received a tip from an employee of Svarga coffee & eatery.
The interior was spacious and comfortable, filled with a variety of green plants.
This shop had a variety of coffee and dessert menus, and the taste was better than expected.
The staff were friendly and knowledgeable about coffee.
We would like to thank Mocha for taking the time to share his knowledge about coffee and we look forward to seeing your business flourish even further.
다음 욕야카르타 여행 시에 꼭 다시 들리겠습니다.";{'name': 'Sungeun Kim', 'link': 'https://www.google.com/maps/contrib/103278013249352474427?hl=en-US', 'contributor_id': '103278013249352474427', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV8oc1qs0QQIkXkOYTNh6zDHaCsQzh9Aub2hfsWMkCrHM2QJaOG=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 19};;10 months ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;great hospitality and ambience, and of course the dirty latte should be five stars;{'name': 'Abrar Raditya .Radifant', 'link': 'https://www.google.com/maps/contrib/109525257189840609094?hl=en-US', 'contributor_id': '109525257189840609094', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX4308rXQWPXoXydOE4A_XliHi5i2ecbcwlzDe1J5tW3smTQw_q=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 140, 'photos': 166};;a month ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;"The place is super cozy and aesthetically pleasing. The foods are super affordable compared to the other coffee shops nearby. The staffs are welcoming and nice. A little bit hidden and the traffic around the place is kinda jammed in some particular rush hour but it's fine because the place is worth it.

It has good facilities too, such as large parking area, a prayers' room and clean toilets.";"{'name': ""Adzkia Ra'ida Salma"", 'link': 'https://www.google.com/maps/contrib/102699409325874568348?hl=en-US', 'contributor_id': '102699409325874568348', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVaoi_NGBo6eetAdwC6mKdlimy5X_9sjR8g8zkHXTVqq1xp9XRJ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 155, 'photos': 339}";;3 years ago
Gejayan;7 Clover Coffee;4.8;213;Jl. Sukoharjo no 132 G, RT.06/RW.30, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia;5.0;Good place with damn good coffee! It was my first latte after awhile and I'm so glad that they serve it right.;{'name': 'F Zahra', 'link': 'https://www.google.com/maps/contrib/104841933669890806706?hl=en-US', 'contributor_id': '104841933669890806706', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLNAxTtzPk8TB4UKa2mbaWzbXHmdjQWMEuXeNaHtQv2tQzD8bE=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 116, 'photos': 197};;7 months ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;good service with kak wildan so humble and cozy place;{'name': 'keisya ananda', 'link': 'https://www.google.com/maps/contrib/108294102659145122092?hl=en-US', 'contributor_id': '108294102659145122092', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJDnHMb4Gugaj1ewBq4iYwK8F6DR7MkhBKC6Dl9-qT5hCcfow=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 1};;a month ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;cozy place and must visit kalo ke jogjaa;{'name': 'Azizah', 'link': 'https://www.google.com/maps/contrib/117454864492658397907?hl=en-US', 'contributor_id': '117454864492658397907', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX7ZrxRgvrTa4VqKeqvv0WXzMW20WX-Ma5WN6zi8ZcGa1pbYbXF=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 0};;3 weeks ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;"good, aesthetic, and cozy place
recommended for gen z to take a picture";{'name': 'Aqila zahwa', 'link': 'https://www.google.com/maps/contrib/112734330870618829123?hl=en-US', 'contributor_id': '112734330870618829123', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUee31P1NIUyesOdP9dG3uEERr1LRQolxUfmuotiXyOzS0ajH2R=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 3};;a week ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;It’s a really nice place to hang out with friends :);{'name': 'Leonie Voigt', 'link': 'https://www.google.com/maps/contrib/103081511502308300191?hl=en-US', 'contributor_id': '103081511502308300191', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIVDmF7uspcLG5N6R20P2MGIgJIMFkTD0yCcnS4BWReUxFQfQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0};;a month ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;very well placed, every corner super pretty!! matcha was good 7/10.;{'name': 'Amalia Nk', 'link': 'https://www.google.com/maps/contrib/100425801062137363403?hl=en-US', 'contributor_id': '100425801062137363403', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVQdwZd0bm3fI4IVKMuQdvZufZcqFBT6vVgGib14Zlmtpl3TBFR=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0};;3 weeks ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;cozy and comfort;{'name': 'Vino 14', 'link': 'https://www.google.com/maps/contrib/106242357020390264748?hl=en-US', 'contributor_id': '106242357020390264748', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV8EOdzlfvYSfD-sVUWMtTWR4nAqZFp5ugWcjk4ztHFimwi0Jkl=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 6};;a week ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;Good ambiance good taste...;{'name': 'amel nasaki', 'link': 'https://www.google.com/maps/contrib/116840387160784767152?hl=en-US', 'contributor_id': '116840387160784767152', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXeiU2owD9QnYFC3i6h5t2NZWFlE4Bl0XoOjv3i-qhCcbDiE_8v=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 53, 'photos': 11};;a month ago
Gejayan;NOTED - Gejayan;4.9;410;Jl. Affandi No.14, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia;5.0;good and comfy place to hangout!;{'name': 'tiara nazihah wafrah', 'link': 'https://www.google.com/maps/contrib/104482332313477436678?hl=en-US', 'contributor_id': '104482332313477436678', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWuCrm2R2qHGNHiBRBL5KwSX3zI9PUYl5nm741CBnBbPUOm664R=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 0};;2 weeks ago
Gejayan;Svarga Flora Coffee & Plants;4.4;1318;Jl. Affandi No.26A, Soropadan, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55222, Indonesia;3.0;"The place has so much potential.. I love how tropical it feels.. the rain makes it 100x times better.

BUT.. makanannya & minumannya gaenak 😭 it tastes like sht.. I ordered matcha (gulanya kerasa banget) & also the singkong keju 😭 NOT EDIBLE…

i love this place, but fnb pls develop smth to enhance the cuisine’s taste";{'name': 'Vivian Lucia', 'link': 'https://www.google.com/maps/contrib/117218309374584140929?hl=en-US', 'contributor_id': '117218309374584140929', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWh81wg7h-UgbinZA9PzcGIcmBkSuY5j50HH_dQ4oLDHU0UNxn7yQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 197, 'photos': 1420};;a month ago
Gejayan;Svarga Flora Coffee & Plants;4.4;1318;Jl. Affandi No.26A, Soropadan, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55222, Indonesia;1.0;First of all i found random this place for relaxing with my family. The area to much plant is good point for me, comfortable also. Over all for me the place is good, even though that day rainy. But please for kitchen can make better the taste and quality. I ordered mix platter (tahu walik and pangsit goreng all filled flour, there is no flavor of tuna or chicken even 50 gram. Flat only flour taste. Singkong goreng not really tasty, but okay. The last drink not really bad but im not satisfied its out my expectations. For totally our spending its not win win with the our order. Thank you.;{'name': 'Christhoper Wibysana', 'link': 'https://www.google.com/maps/contrib/100285209809491927238?hl=en-US', 'contributor_id': '100285209809491927238', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWTPUc-T37LBXPzl0WlzaPFsagrs62uwTB3Ae2wXHoxOUBmxpAx=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 13, 'photos': 15};;a month ago
Gejayan;Svarga Flora Coffee & Plants;4.4;1318;Jl. Affandi No.26A, Soropadan, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55222, Indonesia;3.0;there's a lot of room for improvement. the barista is friendly but not quite initiative. if they only accept cashless payment, put a sign that says so, or tell the customer right away. as much as it is common, not everyone use cashless method on a daily basis. as for the orders, the latte had a burnt taste to it💔 the caramel latte was fine.;{'name': 'cone', 'link': 'https://www.google.com/maps/contrib/114636010707114463193?hl=en-US', 'contributor_id': '114636010707114463193', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU9tPnoWyy2s2p47_nyRtK5cbZLn5yLt_at9J7Zb3oFunDcJ_48CQ=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 25, 'photos': 54};;4 months ago
Gejayan;Svarga Flora Coffee & Plants;4.4;1318;Jl. Affandi No.26A, Soropadan, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55222, Indonesia;5.0;The place is nice and chill, but we had to wait more than 20 minutes for the food to arrive even tho its wasnt busy at all. Also, there was some construction going on, so it was really noisy.;{'name': 'mals', 'link': 'https://www.google.com/maps/contrib/100972700089194351749?hl=en-US', 'contributor_id': '100972700089194351749', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXTXhjCUp5otzCJp47Y_13ZIUOIcYtv8Bv8Gq0uAL7v8ysbmRU=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 26, 'photos': 26};;Edited 2 months ago
Gejayan;Svarga Flora Coffee & Plants;4.4;1318;Jl. Affandi No.26A, Soropadan, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55222, Indonesia;5.0;I was here to do homework from university. The ambience was good despite not having AC. The music was decent, service was good. Overall it’s comfortable. Not really recommended if you bring kids tho;{'name': 'Yosua Febro Gunawan Limbeng (Jo)', 'link': 'https://www.google.com/maps/contrib/117997549989270641527?hl=en-US', 'contributor_id': '117997549989270641527', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXxeaO1Xg2TzgHYp6GnjrKH8g34iZ_S4f3ZwKi1BAcLCr4F5jrnOA=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 26, 'photos': 21};;a year ago
